RecordedDate,seconds,n_turnsOK,whichva,VA_Google,VA_Amazon,VA_Apple,VA_Microsoft,VA_Samsung,VA_Other,VA_didnotuseVA,QID1_6_TEXT,vamost,devicemost,partweek,ndays,times_per_day,whenuse,when_morning,when_lunch,when_afternoon,when_evening,when_night,check_n_turns,last_service_when,recall_last,last_service_which,last_service_howlong,socpres1,socpres2,socpres3,socpres4,socpres5,socpres6,socpres7,socpres8,socpres9,socpres10,socpres11,socpres12,epsi1,epsi2,epsi3,epsi4,epsi5,epsi6,comp1,comp2,comp3,warm1,warm2,warm3,QID34,personalized1,personalized2,personalized3,privrisk1,privrisk2,privrisk3,privrisk4,privrisk5,sat1,sat2,sat3,gender,age,country,edu,QID45_6_TEXT,employ,marit,income1,income2
2020-05-06T08:26:44Z,154,1,2,0,1,0,0,0,0,0,NA,Amazon,Smartphone,Weekdays,2,5,13,1,0,1,0,0,1,2 days ago,3,check weather/news,50,4,4,3,3,4,4,3,4,4,3,4,4,4,3,4,4,3,4,2,2,2,1,1,2,3,8,7,8,9,8,8,9,8,4,3,4,1,25,1,3,NA,1,1,3,NA
2020-05-06T08:27:11Z,527,1,2345,0,1,1,1,1,0,0,NA,Amazon,Smartphone,All days,7,2,3,0,0,1,0,0,1,Yesterday,3,play music,45,4,5,3,4,4,5,5,4,4,5,5,4,5,4,5,5,4,4,4,5,4,2,5,4,3,8,9,9,9,9,10,9,10,4,5,5,2,30,1,4,NA,1,2,3,NA
2020-05-06T08:27:18Z,291,1,3,0,0,1,0,0,0,0,NA,Apple,Smartphone,All days,4,3,13,1,0,1,0,0,1,3 days ago,9,check traffic /navigation,2,5,3,1,1,1,1,4,1,4,1,4,3,5,5,5,5,5,5,4,4,4,4,4,3,3,9,8,9,7,6,7,9,9,5,5,4,2,69,1,6,some college,7,1,2,NA
2020-05-06T08:27:22Z,218,1,1235,1,1,1,0,1,0,0,NA,Apple,Smartphone,Weekend,6,6,145,1,0,0,1,1,1,5 days ago,2,play music,50,3,4,4,4,4,3,3,4,4,5,4,3,4,4,4,4,3,3,4,4,4,4,4,4,3,7,8,8,8,9,9,8,9,3,4,4,1,35,1,4,NA,1,2,3,NA
2020-05-06T08:27:25Z,389,1,14,1,0,0,1,0,0,0,NA,Google,Smartphone,All days,7,40,14,1,0,0,1,0,1,Yesterday,9,play music,5,3,3,4,4,4,4,4,5,4,2,5,3,4,3,4,4,4,3,4,4,4,5,5,5,3,8,9,8,9,10,9,9,10,3,4,3,1,30,1,4,NA,1,2,3,NA
2020-05-06T08:27:34Z,568,1,1,1,0,0,0,0,0,0,NA,Google,Smartphone,Weekend,2,2,123,1,1,1,0,0,1,5 days ago,3,check weather/news,5,5,5,5,4,4,4,5,4,4,5,5,4,4,4,4,5,5,5,2,1,4,2,4,4,3,8,9,8,9,10,9,10,9,5,4,5,1,32,1,4,NA,1,2,2,NA
2020-05-06T08:28:01Z,423,1,12,1,1,0,0,0,0,0,NA,Google,Smartphone,Weekend,4,4,34,0,0,1,1,0,1,4 days ago,5,add items to a shopping list,7,5,4,2,2,4,1,4,2,5,2,4,4,5,5,5,4,4,5,5,5,4,4,4,4,3,8,9,8,9,7,7,7,7,4,5,5,1,26,1,2,NA,1,1,2,NA
2020-05-06T08:28:19Z,390,1,2,0,1,0,0,0,0,0,NA,Amazon,Smart Speaker,Weekend,7,8,145,1,0,0,1,1,1,Yesterday,9,check weather/news,3,2,4,4,1,3,3,4,2,1,1,5,1,4,2,3,2,1,1,4,4,4,3,3,3,3,7,7,7,10,6,9,6,6,1,2,4,1,35,1,3,NA,1,2,3,NA
2020-05-06T08:28:27Z,253,1,124,1,1,0,1,0,0,0,NA,Google,Smartphone,All days,5,10,24,0,1,0,1,0,1,Today,3,check weather/news,20,3,3,5,5,3,4,4,3,3,4,4,5,5,3,4,5,3,5,5,3,4,5,4,5,3,8,7,9,9,7,10,10,9,5,5,3,1,41,1,3,NA,1,2,3,NA
2020-05-06T08:28:34Z,240,1,12345,1,1,1,1,1,0,0,NA,Google,Smart Speaker,All days,7,4,1234,1,1,1,1,0,1,4 days ago,10,buy/order something,2,3,2,1,1,1,1,2,1,2,1,3,4,4,4,3,3,4,5,4,4,4,3,3,3,3,8,8,7,7,7,7,6,8,4,5,4,1,33,1,2,NA,1,2,3,NA
2020-05-06T08:28:49Z,615,1,1,1,0,0,0,0,0,0,NA,Google,Smartphone,All days,5,2,3,0,0,1,0,0,1,Yesterday,3,set timer,2,2,2,3,2,3,3,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,3,3,3,3,7,7,6,8,7,9,8,8,4,4,4,1,41,1,6,Associate degree,1,1,2,NA
2020-05-06T08:28:52Z,433,1,2,0,1,0,0,0,0,0,NA,Amazon,Smartphone,Weekend,4,5,3,0,0,1,0,0,1,4 days ago,5,play music,10,4,5,4,4,4,5,4,4,4,4,5,5,5,4,5,4,4,5,3,4,5,2,5,4,3,8,9,8,9,10,9,9,10,5,5,4,1,30,1,4,NA,1,2,3,NA
2020-05-06T08:28:58Z,218,1,1,1,0,0,0,0,0,0,NA,Google,Smartphone,Weekdays,1,17,1,1,0,0,0,0,1,Today,2,play music,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,1,1,2,2,2,2,9,9,9,10,10,10,10,10,5,5,5,1,32,2,2,NA,2,2,NA,3
2020-05-06T08:29:07Z,509,1,34,0,0,1,1,0,0,0,NA,Apple,Smartphone,All days,2,1,34,0,0,1,1,0,1,> 7 days ago,3,other,5,3,3,1,1,1,1,4,1,4,1,5,4,4,4,3,4,4,5,5,5,5,4,4,4,3,9,9,9,8,8,8,8,8,5,5,5,2,41,1,2,NA,7,3,1,NA
2020-05-06T08:29:15Z,601,1,3,0,0,1,0,0,0,0,NA,Apple,Smart Speaker,All days,3,10,15,1,0,0,0,1,1,Yesterday,3,play music,30,4,3,4,4,4,5,3,5,4,4,3,4,5,3,5,4,3,4,5,4,3,5,4,5,3,7,8,9,6,8,7,10,10,5,2,3,1,28,1,3,NA,1,2,3,NA
2020-05-06T08:30:21Z,670,1,12,1,1,0,0,0,0,0,NA,Amazon,Smartphone,Weekdays,3,2,2,0,1,0,0,0,1,7 days ago,3,play music,10,4,4,4,2,2,4,3,2,4,2,4,4,4,3,4,4,4,2,4,4,4,4,4,4,3,9,9,9,7,7,7,6,6,4,5,4,2,26,1,3,NA,2,2,3,NA
2020-05-06T08:31:11Z,722,1,123,1,1,1,0,0,0,0,NA,Google,Smart Speaker,Weekdays,4,5,134,1,0,1,1,0,1,Yesterday,9,play music,15,4,5,4,4,5,4,5,5,5,4,4,4,4,4,5,5,5,4,4,5,4,4,4,5,3,8,9,9,9,10,9,9,10,4,5,4,1,33,1,3,NA,1,2,2,NA
2020-05-06T08:31:18Z,256,1,125,1,1,0,0,1,0,0,NA,Amazon,Other,Weekdays,2,5,34,0,0,1,1,0,1,2 days ago,3,play music,15,4,4,5,5,3,4,4,5,4,4,4,3,3,4,3,5,4,5,4,4,4,3,5,5,3,8,9,8,10,9,8,8,9,4,5,4,1,32,1,4,NA,1,2,2,NA
2020-05-06T08:31:28Z,614,1,14,1,0,0,1,0,0,0,NA,Google,Smartphone,All days,6,2,3,0,0,1,0,0,1,Yesterday,9,check weather/news,2,3,3,2,2,2,2,4,2,4,1,2,4,4,4,4,3,3,4,4,5,4,4,4,3,3,8,9,8,7,7,6,7,7,4,5,4,2,29,1,3,NA,1,1,2,NA
2020-05-06T08:31:28Z,307,1,1,1,0,0,0,0,0,0,NA,Google,Smart Speaker,All days,7,12,1,1,0,0,0,0,1,2 days ago,3,other,2,3,2,3,1,1,2,1,1,3,2,3,3,4,5,5,5,5,5,4,4,4,3,4,3,3,8,8,7,10,10,10,10,10,3,4,4,1,69,1,3,NA,6,1,3,NA
2020-05-06T08:31:35Z,309,1,2,0,1,0,0,0,0,0,NA,Amazon,Smartphone,Weekend,5,2,3,0,0,1,0,0,1,5 days ago,5,set timer,40,4,4,4,4,5,5,5,4,4,4,4,5,4,4,4,5,4,5,4,4,3,4,4,4,3,8,9,8,9,10,9,9,10,4,5,4,1,30,1,3,NA,1,2,3,NA
2020-05-06T08:31:42Z,240,1,2,0,1,0,0,0,0,0,NA,Amazon,Smart Speaker,Weekend,2,20,2,0,1,0,0,0,1,2 days ago,3,play music,6,2,4,3,3,2,4,3,4,5,4,2,3,4,3,2,2,3,4,4,3,2,3,2,2,3,8,7,9,8,7,9,8,9,3,4,2,1,22,1,3,NA,1,1,3,NA
2020-05-06T08:31:57Z,725,1,1,1,0,0,0,0,0,0,NA,Google,Smartphone,All days,3,11,1,1,0,0,0,0,1,5 days ago,2,send text /email,5,5,4,5,4,4,4,4,5,3,5,4,4,5,5,4,4,4,4,1,2,2,1,1,2,3,8,9,6,10,9,10,9,10,3,5,4,1,30,1,4,NA,1,1,2,NA
2020-05-06T08:32:17Z,395,1,2,0,1,0,0,0,0,0,NA,Amazon,Smart Speaker,Weekdays,1,3,3,0,0,1,0,0,1,3 days ago,3,play music,60,4,5,3,4,4,3,4,4,3,3,5,4,4,4,5,4,4,5,4,4,4,4,3,4,2,8,9,8,10,9,10,9,10,4,5,4,2,28,1,3,NA,1,1,3,NA
2020-05-06T08:32:47Z,142,1,1,1,0,0,0,0,0,0,NA,Google,Smartphone,Weekdays,1,19,1,1,0,0,0,0,1,Today,5,buy/order something,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,2,2,9,9,9,10,10,10,10,10,5,5,5,1,32,1,1,NA,1,1,3,NA
2020-05-06T08:32:50Z,817,1,1,1,0,0,0,0,0,0,NA,Google,Smartphone,Weekdays,1,10,15,1,0,0,0,1,1,Yesterday,3,check weather/news,45,4,4,4,5,4,5,4,5,5,4,5,4,4,4,4,5,5,5,4,5,4,4,5,4,3,8,9,9,9,10,9,9,10,4,5,4,1,32,1,3,NA,1,2,2,NA
2020-05-06T08:33:38Z,465,1,2,0,1,0,0,0,0,0,NA,Amazon,Smartphone,Weekdays,5,3,2,0,1,0,0,0,1,5 days ago,5,check weather/news,5,4,5,1,3,2,4,4,2,5,2,4,5,4,4,4,5,4,4,4,4,4,4,4,4,3,9,9,8,7,7,7,7,7,4,4,4,1,24,1,3,NA,1,1,2,NA
2020-05-06T08:34:34Z,293,1,1,1,0,0,0,0,0,0,NA,Google,Smartphone,Weekdays,1,1,5,0,0,0,0,1,1,5 days ago,3,play music,30,3,2,4,4,4,3,5,4,3,3,4,4,3,4,3,3,4,4,4,4,4,4,3,3,3,6,8,8,9,7,7,6,7,4,5,2,1,36,1,3,NA,1,2,2,NA
2020-05-06T08:35:31Z,263,1,4,0,0,0,1,0,0,0,NA,Microsoft,Other,Weekdays,3,1,4,0,0,0,1,0,1,2 days ago,2,check weather/news,5,2,2,3,2,3,2,1,3,1,2,3,3,4,3,3,3,3,3,4,4,4,3,3,3,3,8,8,7,8,8,8,8,7,4,4,4,1,25,1,2,NA,1,1,2,NA
2020-05-06T08:35:32Z,324,1,1,1,0,0,0,0,0,0,NA,Google,Smartphone,Weekend,4,13,2,0,1,0,0,0,1,Yesterday,2,play music,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,1,1,1,3,9,9,9,10,10,10,10,10,5,5,5,1,32,2,3,NA,2,1,NA,2
2020-05-06T08:35:52Z,507,1,34,0,0,1,1,0,0,0,NA,Apple,Smartphone,All days,4,6,145,1,0,0,1,1,1,2 days ago,2,check traffic /navigation,2,4,4,1,1,1,1,5,1,5,1,5,5,5,5,4,4,3,3,4,4,4,4,4,4,3,8,8,8,9,9,9,9,9,4,5,5,1,60,1,4,NA,2,1,3,NA
2020-05-06T08:36:00Z,783,1,3,0,0,1,0,0,0,0,NA,Apple,Smartphone,Weekdays,5,6,1,1,0,0,0,0,1,2 days ago,10,make a reservation,40,4,4,5,5,5,5,5,4,5,4,4,5,5,4,4,4,5,4,4,2,4,4,4,4,3,8,9,8,9,10,9,9,10,4,5,4,1,30,1,3,NA,1,2,3,NA
2020-05-06T08:36:09Z,190,1,12345,1,1,1,1,1,0,0,NA,Amazon,Smartphone,Weekdays,3,20,1234,1,1,1,1,0,1,5 days ago,3,buy/order something,60,3,3,5,4,5,4,5,5,3,4,4,4,4,4,3,5,3,4,5,4,4,4,3,4,3,8,7,9,9,10,8,9,10,4,3,5,1,23,1,3,NA,1,1,3,NA
2020-05-06T08:36:32Z,299,1,12,1,1,0,0,0,0,0,NA,Google,Smartphone,Weekdays,2,3,14,1,0,0,1,0,1,Yesterday,3,play music,60,5,4,5,4,4,5,5,5,4,5,4,5,4,5,5,4,5,4,5,5,4,4,5,5,3,9,8,9,9,10,9,10,10,5,4,5,1,30,1,4,NA,1,2,3,NA
2020-05-06T08:38:06Z,198,1,23,0,1,1,0,0,0,0,NA,Amazon,Other,All days,5,3,4,0,0,0,1,0,1,> 7 days ago,3,add items to a shopping list,5,1,4,1,1,2,3,2,1,4,1,4,4,5,5,5,4,4,4,4,4,5,4,4,3,3,8,8,7,7,7,8,7,7,4,4,4,2,34,1,3,NA,1,2,2,NA
2020-05-06T08:40:05Z,198,1,2,0,1,0,0,0,0,0,NA,Amazon,Other,Weekdays,3,9,1,1,0,0,0,0,1,3 days ago,3,play music,35,4,4,5,4,5,5,4,4,4,4,5,5,5,4,4,5,4,5,5,4,5,4,4,4,3,8,9,8,9,10,9,9,10,4,5,4,1,33,1,4,NA,1,2,3,NA
2020-05-06T08:40:44Z,175,1,25,0,1,0,0,1,0,0,NA,Amazon,Smart Speaker,Weekdays,4,5,2,0,1,0,0,0,1,4 days ago,3,send text /email,5,4,5,5,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,3,4,3,8,9,9,9,9,10,8,10,5,5,5,1,28,1,4,NA,1,1,3,NA
2020-05-06T08:41:49Z,280,1,1235,1,1,1,0,1,0,0,NA,Amazon,Smart Speaker,All days,7,10,135,1,0,1,0,1,1,Yesterday,10,check traffic /navigation,30,4,4,5,5,3,4,5,4,4,1,3,5,5,4,4,5,5,5,5,4,5,3,5,4,3,9,8,9,8,10,10,8,9,3,5,4,1,30,1,4,NA,1,2,3,NA
2020-05-06T08:43:14Z,585,1,3,0,0,1,0,0,0,0,NA,Apple,Other,Weekdays,3,4,24,0,1,0,1,0,1,2 days ago,3,set timer,6,5,3,5,3,4,4,3,4,5,4,4,4,5,5,4,4,4,3,4,5,4,4,4,4,2,8,7,9,9,8,10,9,8,4,3,5,1,30,1,3,NA,1,2,3,NA
2020-05-06T08:43:44Z,203,1,13,1,0,1,0,0,0,0,NA,Apple,Smartphone,All days,5,3,134,1,0,1,1,0,1,> 7 days ago,5,make a reservation,3,4,1,3,1,1,1,2,1,3,2,4,3,4,4,4,2,4,2,5,5,5,3,4,3,3,9,9,6,8,7,9,7,8,4,4,4,1,34,1,4,NA,1,2,4,NA
2020-05-06T08:44:39Z,414,1,2345,0,1,1,1,1,0,0,NA,Amazon,Smartphone,Weekend,5,15,1345,1,0,1,1,1,1,Today,2,check weather/news,10,5,5,4,5,4,4,5,4,5,4,4,5,4,4,4,5,5,5,3,3,4,4,4,3,1,9,8,9,10,9,10,9,10,5,4,5,2,58,1,3,NA,1,2,3,NA
2020-05-06T08:45:01Z,371,1,23,0,1,1,0,0,0,0,NA,Apple,Smartphone,All days,5,3,134,1,0,1,1,0,1,> 7 days ago,3,check traffic /navigation,3,4,3,3,1,2,2,3,2,3,1,4,4,5,4,3,5,4,5,5,4,4,3,4,3,3,9,8,8,8,8,9,8,8,4,4,4,1,35,1,3,NA,1,1,3,NA
2020-05-06T08:45:26Z,370,1,3,0,0,1,0,0,0,0,NA,Apple,Smartphone,Weekdays,3,3,1,1,0,0,0,0,1,4 days ago,3,set timer,30,5,4,5,5,4,3,4,5,5,5,4,5,5,5,4,5,4,5,1,2,2,1,1,2,3,9,8,9,10,9,10,10,9,5,5,5,1,34,1,4,NA,1,2,3,NA
2020-05-06T08:47:31Z,316,1,2,0,1,0,0,0,0,0,NA,Amazon,Smartphone,Weekend,3,60,3,0,0,1,0,0,1,2 days ago,5,set timer,60,4,5,4,4,4,5,4,4,5,4,5,4,4,4,4,5,5,5,4,4,4,3,4,4,3,8,9,8,9,9,10,9,9,4,5,4,1,30,1,3,NA,1,2,3,NA
2020-05-06T08:48:12Z,402,1,12,1,1,0,0,0,0,0,NA,Google,Smartphone,Weekend,2,2,13,1,0,1,0,0,1,Yesterday,5,set timer,30,4,5,4,3,4,3,4,3,5,3,4,4,4,3,4,5,3,4,4,4,4,3,4,4,3,8,7,7,9,8,9,9,8,4,4,3,1,41,1,3,NA,1,2,2,NA
2020-05-06T08:49:01Z,186,1,1235,1,1,1,0,1,0,0,NA,Google,Smart Speaker,All days,4,5,134,1,0,1,1,0,1,> 7 days ago,3,add items to a shopping list,3,4,3,1,2,1,2,4,1,4,1,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,9,9,9,6,6,6,6,6,5,5,5,1,36,1,5,NA,1,2,5,NA
2020-05-06T08:51:16Z,242,1,2,0,1,0,0,0,0,0,NA,Amazon,Smartphone,Weekend,4,4,3,0,0,1,0,0,1,2 days ago,9,set timer,60,3,3,4,5,4,3,4,3,4,2,2,3,5,4,4,3,3,3,4,3,4,4,4,3,2,8,7,9,9,8,8,9,10,4,2,3,1,32,1,3,NA,2,2,2,NA
2020-05-06T08:53:49Z,777,1,3,0,0,1,0,0,0,0,NA,Apple,Smartphone,All days,5,5,1234,1,1,1,1,0,1,2 days ago,5,buy/order something,2,5,5,2,1,5,2,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,4,4,5,3,9,9,9,8,9,8,7,9,4,5,5,2,30,1,4,NA,1,1,3,NA
2020-05-06T08:54:28Z,167,1,1,1,0,0,0,0,0,0,NA,Google,Smartphone,All days,5,7,3,0,0,1,0,0,1,5 days ago,5,play music,30,4,4,3,4,3,2,3,4,3,3,5,4,4,3,4,3,5,4,4,5,4,5,4,5,3,8,7,9,9,8,8,9,10,4,3,3,2,36,1,3,NA,1,2,2,NA
2020-05-06T08:54:33Z,237,1,1,1,0,0,0,0,0,0,NA,Google,Smartphone,Weekend,1,5,3,0,0,1,0,0,1,2 days ago,9,play music,50,3,2,5,4,3,4,4,4,3,5,4,3,4,5,4,4,4,3,4,4,4,3,3,4,2,7,8,9,8,9,10,8,9,4,3,4,2,25,1,3,NA,1,2,3,NA
2020-05-06T08:59:15Z,318,1,12,1,1,0,0,0,0,0,NA,Google,Smartphone,Weekdays,1,15,1,1,0,0,0,0,1,Yesterday,2,check weather/news,5,5,5,5,4,4,4,4,5,4,5,4,5,5,4,4,4,4,5,5,4,4,4,4,4,3,8,9,8,9,10,9,10,9,5,4,5,1,32,1,4,NA,1,2,2,NA
2020-05-06T09:01:10Z,140,1,24,0,1,0,1,0,0,0,NA,Amazon,Smart Speaker,Weekend,3,5,3,0,0,1,0,0,1,5 days ago,5,set timer,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,1,2,4,2,3,2,3,8,8,8,8,10,10,10,10,5,5,5,1,28,1,4,NA,1,1,3,NA
2020-05-06T09:07:49Z,379,1,13,1,0,1,0,0,0,0,NA,Apple,Smartphone,Weekdays,3,3,15,1,0,0,0,1,1,2 days ago,2,set timer,3,1,4,1,1,1,1,4,1,5,2,4,5,4,2,4,4,5,3,1,5,5,4,4,4,3,6,8,7,7,8,9,7,8,4,4,3,2,33,1,2,NA,1,2,2,NA
2020-05-06T13:06:06Z,148,1,1,1,0,0,0,0,0,0,NA,Google,Other,All days,7,2,1,1,0,0,0,0,1,3 days ago,5,play music,2,4,4,3,3,3,3,4,2,NA,3,3,2,3,3,3,3,4,4,5,5,3,3,3,3,3,7,7,8,9,8,9,8,9,4,4,4,1,26,1,2,NA,1,1,2,NA
2020-05-06T13:11:54Z,379,1,23,0,1,1,0,0,0,0,NA,Amazon,Smart Speaker,All days,6,15,134,1,0,1,1,0,1,4 days ago,5,add items to a shopping list,3,5,4,1,3,2,3,4,1,4,1,4,4,4,5,4,4,3,5,4,4,4,3,3,3,3,8,9,8,8,9,7,9,10,4,4,4,1,25,1,3,NA,2,1,3,NA
2020-05-13T08:07:05Z,179,1,1,1,0,0,0,0,0,0,NA,Google,Smartphone,Weekend,2,1,4,0,0,0,1,0,1,3 days ago,3,check weather/news,30,4,3,4,4,3,4,4,3,4,4,4,4,4,4,4,5,4,4,4,4,4,3,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-13T08:14:06Z,438,1,123,1,1,1,0,0,0,0,NA,Amazon,Smart Speaker,Weekdays,4,2,1245,1,1,0,1,1,1,2 days ago,3,play music,120,5,4,4,2,3,3,3,4,3,2,5,3,5,3,5,2,3,4,4,4,5,4,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-13T08:17:30Z,391,1,12,1,1,0,0,0,0,0,NA,Google,Smartphone,All days,5,4,5,0,0,0,0,1,1,2 days ago,3,check weather/news,20,2,3,3,4,4,3,3,NA,3,4,2,2,4,3,4,4,2,4,3,3,4,3,3,4,3,8,7,8,8,9,8,9,9,4,4,3,2,32,1,4,NA,1,2,4,NA
2020-05-13T08:18:00Z,498,1,1,1,0,0,0,0,0,0,NA,Google,Smartphone,All days,7,9,2,0,1,0,0,0,1,Today,5,check traffic /navigation,4,4,4,3,2,2,3,4,2,4,2,4,4,4,3,4,4,3,4,4,4,4,3,4,4,3,8,8,8,7,8,8,8,8,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-13T08:29:08Z,302,1,1235,1,1,1,0,1,0,0,NA,Google,Smart Speaker,Weekend,4,6,234,0,1,1,1,0,1,2 days ago,5,play music,30,4,5,4,5,5,4,5,5,4,5,4,4,4,4,5,4,4,5,4,5,4,2,5,4,3,8,9,8,10,9,10,10,9,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-13T08:38:36Z,369,1,2,0,1,0,0,0,0,0,NA,Amazon,Smartphone,Weekdays,2,2,4,0,0,0,1,0,1,4 days ago,5,play music,30,4,4,3,3,2,2,4,4,3,2,4,3,2,4,3,4,3,4,2,4,4,3,2,4,3,7,8,8,9,9,8,8,9,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
